STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,CONVERSION_TYPE,Conversion type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICTHRS_PCCONLP,Contribution of non-ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.470364,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONK,Contribution of non-ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.9926,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KY_PCCONLP2,Contribution of capital stock to output ratio to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,-0.169321,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICTHRS_PCCONLP,Contribution of ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.349527,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,SOFT_PCCONK,Contribution of computer software and databases to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.212726,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,QK_PCCONLP2,Contribution of capital quality to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.307751,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICT_PCCONK,Contribution of ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,1.108985,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,MFP_PCCONG,Contribution of MFP to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,1.601365,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,OIPPNRDS_PCCONK,Contribution of other intellectual property products to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.025891,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSER_PCCONG,Contribution of capital services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.627358,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSERHRS_PCCONLP,Contribution of capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.819891,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONG,Contribution of non-ICT services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.296311,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICT_PCCONG,Contribution of ICT services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.331047,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,COM_PCCONK,Contribution of telecomunication equipment to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.08563,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,OMEW_PCCONK,Contribution of other machinery and equipment and weapons systems to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,-0.015437,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,CONST_PCCONK,Contribution of non-residential construction to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,0.561766,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONG,Contribution of non-ICT services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.369583,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSER_PCCONG,Contribution of capital services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.61668,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSERHRS_PCCONLP,Contribution of capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.368379,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,OIPPNRDS_PCCONK,Contribution of other intellectual property products to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,-0.022056,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,MFP_PCCONG,Contribution of MFP to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,-0.342327,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICT_PCCONK,Contribution of ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.92471,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,QK_PCCONLP2,Contribution of capital quality to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.406965,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,SOFT_PCCONK,Contribution of computer software and databases to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.306921,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICTHRS_PCCONLP,Contribution of ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.220491,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KY_PCCONLP2,Contribution of capital stock to output ratio to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.086233,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONK,Contribution of non-ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,1.383148,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICTHRS_PCCONLP,Contribution of non-ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.147888,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSTOCK,Capital stock,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.318453,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,TOTINP,Total factor inputs,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,1.297627,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,HRSTO_PCCONG,Contribution of hours worked to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.680947,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,QK_PCCONG,Contribution of capital quality to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.298221,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,MFP_PCCONLP,Contribution of MFP to labour productivity growth (accounting for capital-deepening),_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,-0.342327,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,RD,Capital services of research and development,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.313364,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,TRANS_PCCONK,Contribution of transport equipment to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,0.331847,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,TRANS_PCCONK,Contribution of transport equipment to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.409427,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,RD,Capital services of research and development,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.279146,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,MFP_PCCONLP,Contribution of MFP to labour productivity growth (accounting for capital-deepening),_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.014461,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,QK_PCCONG,Contribution of capital quality to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.318443,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,HRSTO_PCCONG,Contribution of hours worked to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.281596,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,TOTINP,Total factor inputs,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.91856,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSTOCK,Capital stock,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.318513,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICTHRS_PCCONLP,Contribution of non-ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,-0.080164,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONK,Contribution of non-ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.271375,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KY_PCCONLP2,Contribution of capital stock to output ratio to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,-0.654509,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICTHRS_PCCONLP,Contribution of ICT capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.240166,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,SOFT_PCCONK,Contribution of computer software and databases to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.28983,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,QK_PCCONLP2,Contribution of capital quality to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.436956,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICT_PCCONK,Contribution of ICT services to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.077081,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,MFP_PCCONG,Contribution of MFP to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,1.014461,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,OIPPNRDS_PCCONK,Contribution of other intellectual property products to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,-0.031184,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSERHRS_PCCONLP,Contribution of capital deepening to labour productivity growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.160002,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,KSER_PCCONG,Contribution of capital services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.636964,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,NICT_PCCONG,Contribution of non-ICT services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.344824,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,ICT_PCCONG,Contribution of ICT services to GDP growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.292141,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,DEU,Germany,A,Annual,COM_PCCONK,Contribution of telecomunication equipment to total capital growth,_T,Total - all activities,PD,Percentage points,V,Current prices,GOY,"Contribution to growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,0.193643,,A,Normal value,0,Units,,,2,Two
